Index,affected_asn,affected_prefix,domain,edit_distance,end_time,event_id,event_type,prefix_list,start_time,status,suspicious_links,suspicious_links_nation,vp_count
866,211609,31.132.34.0/24,,305.5496486854119,1761294810000,ARES-HIJACK-1761289633-211609-31.132.34.0/24-AGGREGATED,Finish Path Hijack,31.132.34.0/24;178.18.220.0/23;80.94.86.0/24,1761289633000,Finish,211609;6939,RU;US,3
867,6823,213.146.190.0/24,,177.523548961612,1761549585000,ARES-HIJACK-1761286938-6823-213.146.190.0/24-AGGREGATED,Finish Path Hijack,213.146.190.0/24,1761286938000,Finish,6823;50673,TR;NL,1
868,58212,94.249.170.0/24,,288.3530370115689,1761281856000,ARES-HIJACK-1761280588-58212-94.249.170.0/24-AGGREGATED,Finish Path Hijack,94.249.170.0/24;94.249.183.0/24,1761280588000,Finish,5405;6830,DE;NL,3
869,19711,41.84.224.0/19,,221.16850847008897,1761280226000,ARES-HIJACK-1761279230-19711-41.84.224.0/19-AGGREGATED,Finish Path Hijack,41.84.224.0/19,1761279230000,Finish,19711;17639,SZ;PH,1
870,17378,192.206.170.0/24,,400.872361276878,1761260970000,ARES-HIJACK-1761258682-17378-192.206.170.0/24-AGGREGATED,Finish Path Hijack,192.206.170.0/24,1761258682000,Finish,17378;34549,US;DE,4
871,52870,2804:594c::/32,,189.7799754713473,1761250540000,ARES-HIJACK-1761247523-52870-2804:594c::/32-AGGREGATED,Finish Path Hijack,2804:594c::/32,1761247523000,Finish,52870;37721,BR;BF,2
872,8369,193.105.156.0/24,,262.06345394980576,1761246949000,ARES-HIJACK-1761246018-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761246018000,Finish,8369;41327,RU;IT,1
873,266989,2804:4670::/32,,235.0249505123238,1761246880000,ARES-HIJACK-1761245020-266989-2804:4670::/32-AGGREGATED,Finish Path Hijack,2804:4670::/32,1761245020000,Finish,266989;37721,BR;BF,2
874,15695,2a00:cb8:31::/48,,249.95820511361288,1761243377000,ARES-HIJACK-1761242162-15695-2a00:cb8:31::/48-AGGREGATED,Finish Path Hijack,2a00:cb8:31::/48;2a00:cb8:971::/48;2a0c:5900:1000::/36,1761242162000,Finish,15695;50673,NL;NL,3
875,262360,2804:1410::/32,nedel.com.br;nedeltelecom.com.br,160.0214221096112,1761243633000,ARES-HIJACK-1761241484-262360-2804:1410::/32-AGGREGATED,Finish Path Hijack,2804:1410::/32,1761241484000,Finish,262360;37721,BR;BF,2
876,8369,193.105.156.0/24,,262.06345394980576,1761241956000,ARES-HIJACK-1761241022-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761241022000,Finish,8369;41327,RU;IT,1
877,36913,196.216.12.0/23,,198.17933112494237,1761245891000,ARES-HIJACK-1761231914-36913-196.216.12.0/23-AGGREGATED,Finish Path Hijack,196.216.12.0/23;196.216.14.0/24,1761231914000,Finish,16637;20459,ZA;NA,30
878,270650,2804:6f48:2000::/36,,199.39505324782604,1761243539000,ARES-HIJACK-1761228525-270650-2804:6f48:2000::/36-AGGREGATED,Finish Path Hijack,2804:6f48:2000::/36;2804:6f48:3000::/36;2804:6f48:4000::/36;2804:6f48:5000::/36;2804:6f48:6000::/36;2804:6f48:7000::/36,1761228525000,Finish,28173;6939,BR;US,23
879,8369,193.105.156.0/24,,254.41704531376044,1761228749000,ARES-HIJACK-1761227828-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761227828000,Finish,8369;41327,RU;IT,1
880,58212,38.226.218.0/24,,280.70105155101874,1761221298000,ARES-HIJACK-1761220974-58212-38.226.218.0/24-AGGREGATED,Finish Path Hijack,38.226.218.0/24;38.226.219.0/24,1761220974000,Finish,5405;6830,DE;NL,2
881,46071,150.129.119.0/24,,254.75957740584892,1761216984000,ARES-HIJACK-1761216758-46071-150.129.119.0/24-AGGREGATED,Finish Path Hijack,150.129.119.0/24;150.129.116.0/24;150.129.118.0/24,1761216758000,Finish,57187;6939,AE;US,4
882,58381,216.244.94.0/24,ptpn12.com;erlanggaonline.co.id;purwakartakab.go.id;erlanggaexam.com;ptpn1.co.id;ahlidarahtinggi.com,591.4589773896486,1761216304000,ARES-HIJACK-1761215684-58381-216.244.94.0/24-AGGREGATED,Finish Path Hijack,216.244.94.0/24,1761215684000,Finish,58381;6939,ID;US,5
883,197522,46.149.191.0/24,,378.5869426999844,1761215724000,ARES-HIJACK-1761215464-197522-46.149.191.0/24-AGGREGATED,Finish Path Hijack,46.149.191.0/24,1761215464000,Finish,197522;6939,UA;US,5
884,8369,193.105.156.0/24,,245.4874932570191,1761215167000,ARES-HIJACK-1761214245-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761214245000,Finish,8369;41327,RU;IT,1
885,54133,104.218.61.0/24,hostingsystem.xyz,194.88559992654106,1761262708000,ARES-HIJACK-1761208523-54133-104.218.61.0/24-AGGREGATED,Finish Path Hijack,104.218.61.0/24,1761208523000,Finish,54133;58057,CA;CH,1
886,12654,84.205.64.0/24,,381.5138472255316,1761213602000,ARES-HIJACK-1761206519-12654-84.205.64.0/24-AGGREGATED,Finish Path Hijack,84.205.64.0/24,1761206519000,Finish,206499;212508,PL;IT,1
887,200325,107.150.176.0/24,imcontent.me;doooock3.com;casinos-profit.xyz;bonuses-casino.com;bck800.com;casino7a.com;casino-freespins.top;kazino-profit.com;getxx.cfd;lewisdale.dev;taker2.casino;saturn.tech;onlinefilm.live;cdnparacuba.top;azino.top;galoa.com.br;proxgroup.fr;4030bet.com;fairwin365.club;cafe-inbet.pro;pokemonbuzz.com;all-vkontakte.top;star35.net;taker.link;bookinghound.com;minube.com;ko365.live;taker.promo;casino7p.com;asino-7.com;milanworld.net;bord90.com;casino7i.com;casino7-global.com;taker.run;slots-play.top;casino-7cc.pro;appstories.net;savvii.com;meubilhete.net;answerly.cloud;zal-games.com;taker6.casino;bonus-azino.com;airtame.com;sportsdarodada.net;click-mallorca.com;vegas-grand55.com;chrisw.io;nodep-play.top;strn-test.pl;bonus-vulcan.top;bunny.net;blitsy.com;oyun724.com;teb888.com;answersingenesis.org;minube.com.mx;doooock.com;nodep-bonuses.com;getxx.bar;fox246.com;casino-profit-nodep.top;games-free.top;casino7q.com;minube.it;freespins-casino.top;strn.pl;azino777-bonus.top;provip247.com;play-nodep.top;hydroxychloroquine1st.com;jaibalaji365.com;casino-profit.pro;cialispkg.net;getx.bio;cafeinbet.win;dock-three3.com;bobobet555.com;server.us;etke.cc;tulpar.club;casino7y.com;supergedex500.shop;drgn.loan;avtomat-online.top;getx.lat;lyricstranslate.com;coffeee.uk;yurtsever.org.tr;tojbet.tj;casino-ua.top;casino7g.com;gettime.world;casino7c.com;taker4.casino;vegas-grand62.com;nodep-zal.com;autismtalkclub.com;polkaswap.io;appgetinfo.com;praxiscycles.com;vectorjunky.com;arkencounter.com;allthelyrics.com;lernlaterne.de;leavemealone.com;livepeercdn.studio;casino7k.com;taker.win;drgn.lat;freshstores.co;kunkun.dev;letsplay247.com;nvuti.sh;cbtmutuharjo.com;oyun34.com;open-meteo.com;seniorsecurity.com;casino7com.cc;laatutavara.com;ivadis.net;minube.com.ar;sport-bk.life;up-x.coupons;free-zal.com;yootheme.com;shopvibez.co;ponarseurasia.org;vsltube.com;casino-7cc.com;slotor2.com;mislibet724.com;casino7v.com;itsoverflowing.com;accedimail.com;sgalbania.com;zioncenter.co.kr;answerly.io;4030bet.org;sivbet.net;ballerstatus.com;casino7l.com;taker.guru;stake.toys;arazu.io;twoplayergames.org;getx.mobi;taker5.casino;beyondvape.com;creationmuseum.org;goa777.com;rei.network;istanbultrv.xyz;v-grand7.xyz;nodep-spins.top;mgrth.net;audiopulsar.com;cbt-kps.net;abolitionistapproach.com;casino7com.pro;skillcasino.pro;taker.best;play-nodep.com;getsub.com.ng;compos.org.br;monnuage.fr;swarmcloud.net;futebolscore.com;mtxserv.com;bonus-profit.top;ubett.me;fleek.co;dial4bet.com;bet-unlim902.com;okeypro.com;beststore.discount;free-bonus-casino.top;casino-profit.biz;up-x.wine;dwkm.xyz;bathroomupgraded.com;zal-vulkan.top;taker.uno;sultanbhai.com;mobilisearch.com;0b96e976-9ec3-44c0-aa2b-30bf8b0792ea.com;entryway.world;myanswers.com;medicofit.si;tuttur724.com;speedypage.com;vg777.club;lotozal-kz.com;up-x.green;pabloo.co;stargambling.net;multgame.com;casino7f.com;slotor.com;lovemypatioclub.com;everythingtvclub.com;fs-casino.com;cafe-inbet.com;adsessionserv.com;888academ.com;radio-in-diretta.com;betunlim271.com;lookip.net;miniroyale.io;satta-king.in;magnit777.top;arteblog.com.br;casino7e.com;cialisglass.com;slots-profit.top;free-play-vulkan.top;avito-pro.top;httptoolkit.tech;733blog.com;crochetme.com;tshock.co;diycraftsy.com;casino7t.com;thebeautydojo.com;taraftarium24-amp.cfd;taker.bet;aladdinplay.com;minube.net;rocketgames.io;sportsmanager.app;vrporn.ro;satta-king.org;euroe-com.com;casino-7a.com;drgn.casa;kazan8.com;10yearsquestionpaper.com;shimmersea.finance;hostme.fr;casino7com.net;suikosource.com;casino7u.com;creaper.world;bosonapp.io;nodep-bonuses-casino.top;banko725.com;goaloo18.com;six6teen13.com;oyun35.com;late-install.com;cbtonline-smkn1bpp.com;1amptaraftarium24.com;real35.com;nicemarkmc.com;ad-server.eu;cynderhost.com;scattered-thoughts.net;httptoolkit.com;betgol4.com;moocloud.ch;cbtman2blitar.sch.id;milanbahis.com;ivadis.com;answersresearchjournal.org;ausset.me;koroskenovice.si;hardhatengineer.com;nvuti.plus;freespins.pw;365skybet.com;vizito.eu;games1one.com;free-casino-profit.top;gbet567.com;drgn.boats;dock-3.com;liquortalkclub.com;videocelts.com;casino7b.com;deepfucks.com;spaceweb.hu;lovecatstalk.com;lig725.com;elegantmarketplace.com;taker.at;serenicity.fr;taker3.casino;casino-7.net;onlinecasinogoldenpalace.com;casino7d.com;casino7r.com;story-boars.com;earthgrownwellness.com;sport-bk.live;3xamp.top;cnentdata.com;casino7h.com;taker.yachts;casino7n.com;paracuba.net;caa-network.org;boatbasincafe.com;insecula.com;buda355.com;bet-profit.com;hostigate.in;zioncenter.today;frydge.uk;okup.uno;a-g-x.com;casino7z.com;play-casino-vulkan.top;sfwow.top;pollunit.com;casino7o.com;poker-profit.com;connexion.email;runayaq.com;kranebitter.com;drgn.codes;betunlim103.com;supplemart.in;upx.pics;casino-7.ru;casino-profit.top;sport-slots.net;betwana.com;talkaboutcoffee.com;nowgoal.com;viagraii.com;grand-777.xyz;nodep-bonus-casino.top;casino-7cc.net;v-bet.cc;casino7j.com;slotor5.com;slotor4.com;linkmotors.it;hall-games.com;hemea.com;4everland.org;drgn.bar;plausible.io;taker7.casino;getx.baby;lisinoprilgenericamp.com;minube.com.br;up-x.cheap;apkgosu.com;cafein.bet;vegas-grand61.com;htmldemo.net,203.8649701235008,1761206217000,ARES-HIJACK-1761205203-200325-107.150.176.0/24-AGGREGATED,Finish Path Hijack,107.150.176.0/24;38.92.173.0/24,1761205203000,Finish,200325;174,SI;US,3
888,8369,193.105.156.0/24,,247.40600423698848,1761205159000,ARES-HIJACK-1761204230-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761204230000,Finish,8369;41327,RU;IT,1
889,1241,46.12.192.0/18,,163.23252027176025,1761214283000,ARES-HIJACK-1761203560-1241-46.12.192.0/18-AGGREGATED,Finish Path Hijack,46.12.192.0/18;46.12.64.0/18;77.49.64.0/20;79.103.192.0/18;79.103.64.0/18,1761203560000,Finish,1241;20485,GR;RU,1
890,54133,205.137.251.0/24,,194.30362297168466,1761208518000,ARES-HIJACK-1761202121-54133-205.137.251.0/24-AGGREGATED,Finish Path Hijack,205.137.251.0/24,1761202121000,Finish,54133;58057,CA;CH,1
891,51540,46.31.144.0/24,dbt.net.tr;demarke.com.tr;daldns.com;atlasyazilim.com.tr;metroturizm.com.tr;devnet.com.tr;ioscaler.com;konvit.com;mudanyagazetesi.com,1680.5872791284717,1761230619000,ARES-HIJACK-1761198717-51540-46.31.144.0/24-AGGREGATED,Finish Path Hijack,46.31.144.0/24,1761198717000,Finish,51540;42926,TR;TR,25
892,8369,193.105.156.0/24,,412.7088962872028,1761197017000,ARES-HIJACK-1761196117-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761196117000,Finish,8369;41327,RU;IT,1
893,210083,185.130.47.0/24,anonib.al;inlade.com;porneeo.com;anonib.com;privex.social;anonib.pk;librenode.org,287.91448021523223,1761224822000,ARES-HIJACK-1761196017-210083-185.130.47.0/24-AGGREGATED,Finish Path Hijack,185.130.47.0/24;199.231.235.0/24,1761196017000,Finish,210083;3257,BZ;US,45
894,8369,193.105.156.0/24,,247.40600423698848,1761185127000,ARES-HIJACK-1761184197-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761184197000,Finish,8369;41327,RU;IT,1
895,8369,193.105.156.0/24,,167.0555098029815,1761182002000,ARES-HIJACK-1761181063-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761181063000,Finish,8369;41327,RU;IT,1
896,13335,2400:cb00:483::/48,,234.0055865920749,1761236456000,ARES-HIJACK-1761173151-13335-2400:cb00:483::/48-AGGREGATED,Finish Path Hijack,2400:cb00:483::/48;2a09:bac0:483::/48,1761173151000,Finish,136106;131219,ID;SG,5
897,8369,193.105.156.0/24,,195.3598495869893,1761172011000,ARES-HIJACK-1761171114-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761171114000,Finish,8369;41327,RU;IT,1
898,265855,45.225.226.0/24,,195.6268324549008,1761261598000,ARES-HIJACK-1761166883-265855-45.225.226.0/24-AGGREGATED,Finish Path Hijack,45.225.226.0/24,1761166883000,Finish,18678;27951,CO;CO,26
899,210083,185.130.47.0/24,anonib.al;inlade.com;porneeo.com;anonib.com;privex.social;anonib.pk;librenode.org,283.6784816431224,1761170944000,ARES-HIJACK-1761157984-210083-185.130.47.0/24-AGGREGATED,Finish Path Hijack,185.130.47.0/24;199.231.235.0/24,1761157984000,Finish,210083;3257,BZ;US,44
900,24429,155.102.99.0/24,,221.46060511843723,1761158701000,ARES-HIJACK-1761156683-24429-155.102.99.0/24-AGGREGATED,Finish Path Hijack,155.102.99.0/24,1761156683000,Finish,133385;35280,MM;FR,2
901,8369,193.105.156.0/24,,191.44662267594964,1761157058000,ARES-HIJACK-1761156142-8369-193.105.156.0/24-AGGREGATED,Finish Path Hijack,193.105.156.0/24,1761156142000,Finish,8369;41327,RU;IT,1
902,53222,177.155.204.0/23,,371.31394878593943,1761151877000,ARES-HIJACK-1761151502-53222-177.155.204.0/23-AGGREGATED,Finish Path Hijack,177.155.204.0/23;186.251.18.0/23;186.251.20.0/22,1761151502000,Finish,53222;6939,BR;US,5
903,46071,150.129.119.0/24,,254.75957740584892,1761149049000,ARES-HIJACK-1761148691-46071-150.129.119.0/24-AGGREGATED,Finish Path Hijack,150.129.119.0/24,1761148691000,Finish,57187;6939,AE;US,4
904,210083,185.130.47.0/24,anonib.al;inlade.com;porneeo.com;anonib.com;privex.social;anonib.pk;librenode.org,280.15668759247615,1761141360000,ARES-HIJACK-1761138042-210083-185.130.47.0/24-AGGREGATED,Finish Path Hijack,185.130.47.0/24;199.231.235.0/24,1761138042000,Finish,210083;3257,BZ;US,39
905,10798,196.8.208.0/24,,1106.0113473417805,1761132704000,ARES-HIJACK-1761130126-10798-196.8.208.0/24-AGGREGATED,Finish Path Hijack,196.8.208.0/24,1761130126000,Finish,36926;6939,KE;US,6
906,8369,195.114.122.0/24,,247.04080665360445,1761129638000,ARES-HIJACK-1761128714-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1761128714000,Finish,8369;41327,RU;IT,1
907,210083,185.130.47.0/24,anonib.al;inlade.com;porneeo.com;anonib.com;privex.social;anonib.pk;librenode.org,279.3109302601885,1761128849000,ARES-HIJACK-1761128126-210083-185.130.47.0/24-AGGREGATED,Finish Path Hijack,185.130.47.0/24;199.231.235.0/24,1761128126000,Finish,210083;3257,BZ;US,43
908,38915,2a00:1de0::/32,,339.04213477687887,1761126379000,ARES-HIJACK-1761125819-38915-2a00:1de0::/32-AGGREGATED,Finish Path Hijack,2a00:1de0::/32,1761125819000,Finish,38915;48185,NL;FR,1
909,28201,2804:5c::/32,,192.86135322045274,1761120194000,ARES-HIJACK-1761119793-28201-2804:5c::/32-AGGREGATED,Finish Path Hijack,2804:5c::/32,1761119793000,Finish,28201;37721,BR;BF,2
910,263846,2804:26a4::/32,,162.41511946110387,1761120223000,ARES-HIJACK-1761119765-263846-2804:26a4::/32-AGGREGATED,Finish Path Hijack,2804:26a4::/32,1761119765000,Finish,263846;37721,BR;BF,2
911,47242,185.201.66.0/24,,2902.070852912711,1761119969000,ARES-HIJACK-1761106766-47242-185.201.66.0/24-AGGREGATED,Finish Path Hijack,185.201.66.0/24,1761106766000,Finish,47242;50673,IT;NL,46
912,8369,195.114.122.0/24,,221.0931699810095,1761106471000,ARES-HIJACK-1761105566-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1761105566000,Finish,8369;41327,RU;IT,1
913,265207,2804:2c44::/32,,252.27279928860247,1761104353000,ARES-HIJACK-1761104124-265207-2804:2c44::/32-AGGREGATED,Finish Path Hijack,2804:2c44::/32,1761104124000,Finish,265207;37721,BR;BF,2
914,262360,2804:1410::/32,nedel.com.br;nedeltelecom.com.br,241.7697356710678,1761103412000,ARES-HIJACK-1761103041-262360-2804:1410::/32-AGGREGATED,Finish Path Hijack,2804:1410::/32,1761103041000,Finish,262360;37721,BR;BF,2
915,262463,2804:f1c::/32,,227.77995281928938,1761103360000,ARES-HIJACK-1761102855-262463-2804:f1c::/32-AGGREGATED,Finish Path Hijack,2804:f1c::/32,1761102855000,Finish,262463;37721,BR;BF,2
916,263347,2804:14bc::/32,,160.9602390068529,1761103399000,ARES-HIJACK-1761102855-263347-2804:14bc::/32-AGGREGATED,Finish Path Hijack,2804:14bc::/32,1761102855000,Finish,263347;37721,BR;BF,2
917,265207,2804:2c44::/32,,252.27279928860247,1761103108000,ARES-HIJACK-1761102450-265207-2804:2c44::/32-AGGREGATED,Finish Path Hijack,2804:2c44::/32,1761102450000,Finish,265207;37721,BR;BF,2
918,8369,195.114.122.0/24,,245.09883400696677,1761099582000,ARES-HIJACK-1761098654-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1761098654000,Finish,8369;41327,RU;IT,1
919,36913,168.253.245.0/24,,218.90662502684407,1761106010000,ARES-HIJACK-1761096738-36913-168.253.245.0/24-AGGREGATED,Finish Path Hijack,168.253.245.0/24;196.216.11.0/24,1761096738000,Finish,16637;20459,ZA;NA,40
920,198154,89.44.242.0/24,,265.5600647914218,1760306302000,ARES-HIJACK-1760303001-198154-89.44.242.0/24-AGGREGATED,Finish Path Hijack,89.44.242.0/24,1760303001000,Finish,5405;3491,DE;US,2
921,9230,202.84.37.0/24,,167.98559036833245,1760301228000,ARES-HIJACK-1760300634-9230-202.84.37.0/24-AGGREGATED,Finish Path Hijack,202.84.37.0/24,1760300634000,Finish,2914;9002,US;GB,2
922,269359,168.194.250.0/24,,655.5055811849476,1760300693000,ARES-HIJACK-1760297093-269359-168.194.250.0/24-AGGREGATED,Finish Path Hijack,168.194.250.0/24,1760297093000,Finish,269359;270664,BR;BR,44
923,11158,209.212.232.0/24,,190.0686196157679,1760300143000,ARES-HIJACK-1760295047-11158-209.212.232.0/24-AGGREGATED,Finish Path Hijack,209.212.232.0/24,1760295047000,Finish,11158;35280,US;FR,1
924,17451,118.99.69.0/24,,258.5495590774456,1760300373000,ARES-HIJACK-1760294072-17451-118.99.69.0/24-AGGREGATED,Finish Path Hijack,118.99.69.0/24,1760294072000,Finish,9002;2914,GB;US,2
925,17451,182.253.132.0/24,,254.0701419198912,1760300373000,ARES-HIJACK-1760293733-17451-182.253.132.0/24-AGGREGATED,Finish Path Hijack,182.253.132.0/24,1760293733000,Finish,9002;2914,GB;US,2
926,198154,89.44.242.0/24,,274.24952354124133,1760293551000,ARES-HIJACK-1760292046-198154-89.44.242.0/24-AGGREGATED,Finish Path Hijack,89.44.242.0/24,1760292046000,Finish,5405;3491,DE;US,2
927,24203,140.213.155.0/24,,180.28409044785414,1760308423000,ARES-HIJACK-1760287733-24203-140.213.155.0/24-AGGREGATED,Finish Path Hijack,140.213.155.0/24,1760287733000,Finish,2914;9002,US;GB,2
928,198154,89.44.242.0/24,,274.6794108014981,1760287560000,ARES-HIJACK-1760286046-198154-89.44.242.0/24-AGGREGATED,Finish Path Hijack,89.44.242.0/24,1760286046000,Finish,5405;3491,DE;US,2
929,133847,175.29.103.0/24,,175.92167850712664,1760283151000,ARES-HIJACK-1760279390-133847-175.29.103.0/24-AGGREGATED,Finish Path Hijack,175.29.103.0/24,1760279390000,Finish,9002;2914,GB;US,3
930,37294,102.70.92.0/24,,448.4366273804976,1760280834000,ARES-HIJACK-1760277723-37294-102.70.92.0/24-AGGREGATED,Finish Path Hijack,102.70.92.0/24,1760277723000,Finish,37662;20459,MU;NA,7
931,12654,2001:7fb:fe06::/48,,249.4670126838851,1760284803000,ARES-HIJACK-1760270931-12654-2001:7fb:fe06::/48-AGGREGATED,Finish Path Hijack,2001:7fb:fe06::/48,1760270931000,Finish,2914;9002,US;GB,2
932,24342,202.168.254.0/24,,175.95380802923688,1760269552000,ARES-HIJACK-1760268923-24342-202.168.254.0/24-AGGREGATED,Finish Path Hijack,202.168.254.0/24,1760268923000,Finish,2914;9002,US;GB,2
933,269359,168.194.248.0/24,,655.5055811849476,1760272490000,ARES-HIJACK-1760268889-269359-168.194.248.0/24-AGGREGATED,Finish Path Hijack,168.194.248.0/24,1760268889000,Finish,269359;270664,BR;BR,44
934,17469,175.29.164.0/24,odhyyon.com,206.90899476936602,1760266029000,ARES-HIJACK-1760265660-17469-175.29.164.0/24-AGGREGATED,Finish Path Hijack,175.29.164.0/24,1760265660000,Finish,2914;9002,US;GB,2
935,198154,89.44.242.0/24,,186.08900651543456,1760265225000,ARES-HIJACK-1760263572-198154-89.44.242.0/24-AGGREGATED,Finish Path Hijack,89.44.242.0/24,1760263572000,Finish,5405;3491,DE;US,2
936,51087,2a13:a5c7:1400::/40,,461.4789479243946,1760259868000,ARES-HIJACK-1760259275-51087-2a13:a5c7:1400::/40-AGGREGATED,Finish Path Hijack,2a13:a5c7:1400::/40;2a0a:6040:d800::/40;2a0f:5707:fa00::/40;2a0f:7802:1000::/36,1760259275000,Finish,51087;34800,US;CH,1
937,38778,202.93.244.0/23,rodextrip.com;smpgiki1sby.sch.id;gcode.id,322.24547518324687,1760286273000,ARES-HIJACK-1760256643-38778-202.93.244.0/23-AGGREGATED,Finish Path Hijack,202.93.244.0/23,1760256643000,Finish,38778;24115,ID;SG,1
938,208972,149.86.131.0/24,,203.41232859653888,1760282108000,ARES-HIJACK-1760256457-208972-149.86.131.0/24-AGGREGATED,Finish Path Hijack,149.86.131.0/24,1760256457000,Finish,9002;2914,GB;US,3
939,49273,188.113.200.0/24,,162.9699642317336,1760271575000,ARES-HIJACK-1760256303-49273-188.113.200.0/24-AGGREGATED,Finish Path Hijack,188.113.200.0/24;188.113.201.0/24;188.113.202.0/24,1760256303000,Finish,137409;60299,AU;RU,2
940,208972,149.86.129.0/24,,205.40207928311932,1760282057000,ARES-HIJACK-1760254039-208972-149.86.129.0/24-AGGREGATED,Finish Path Hijack,149.86.129.0/24;149.86.132.0/24;149.86.134.0/24;149.34.200.0/24,1760254039000,Finish,9002;2914,GB;US,3
941,264911,2804:2fc4:fb00::/40,,385.4645059257017,1760253884000,ARES-HIJACK-1760253337-264911-2804:2fc4:fb00::/40-AGGREGATED,Finish Path Hijack,2804:2fc4:fb00::/40;2804:2fc4:fc00::/40;2804:2fc4:ff11::/48;2804:2fc4:ff17::/48;2804:2fc4:ff18::/48;2804:2fc4:fffd::/48,1760253337000,Finish,264911;263152,BR;BR,6
942,198154,89.44.242.0/24,,228.90258021362504,1760254256000,ARES-HIJACK-1760252744-198154-89.44.242.0/24-AGGREGATED,Finish Path Hijack,89.44.242.0/24,1760252744000,Finish,5405;3491,DE;US,2
943,36692,146.112.114.0/24,,177.9570344907391,1760252859000,ARES-HIJACK-1760252256-36692-146.112.114.0/24-AGGREGATED,Finish Path Hijack,146.112.114.0/24,1760252256000,Finish,2914;9002,US;GB,2
944,46592,69.87.240.0/20,,1392.5928324627478,1760254708000,ARES-HIJACK-1760251167-46592-69.87.240.0/20-AGGREGATED,Finish Path Hijack,69.87.240.0/20,1760251167000,Finish,40463;1299,US;SE,23
